Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
Chapaleufú,Intendente Alvear,42056040,40.0,LA PAMPA,105.0
Chapaleufú,Intendente Alvear,42056040,50.0,LA PAMPA,1.0
Chapaleufú,Intendente Alvear,42056040,80.0,LA PAMPA,43.0
Chapaleufú,Intendente Alvear,42056040,200.0,LA PAMPA,1.0
Chapaleufú,Sarah,42056050,0.512,LA PAMPA,2.0
Chapaleufú,Sarah,42056050,6.0,LA PAMPA,15.0
Chapaleufú,Sarah,42056050,10.0,LA PAMPA,1.0
Chapaleufú,Vértiz,42056060,5.0,LA PAMPA,107.0
Chical Co,La Humada,42063020,0.512,LA PAMPA,1.0
Chical Co,La Humada,42063020,4.0,LA PAMPA,189.0
Chical Co,La Humada,42063020,6.0,LA PAMPA,33.0
Conhelo,Conhelo,42035010,3.0,LA PAMPA,46.0
Conhelo,Eduardo Castex,42035020,0.0,LA PAMPA,638.0
Conhelo,Eduardo Castex,42035020,0.512,LA PAMPA,1.0
Conhelo,Eduardo Castex,42035020,1.0,LA PAMPA,212.0
Conhelo,Eduardo Castex,42035020,2.0,LA PAMPA,90.0
Conhelo,Eduardo Castex,42035020,3.0,LA PAMPA,196.0
Conhelo,Eduardo Castex,42035020,3.5,LA PAMPA,8.0
Conhelo,Eduardo Castex,42035020,4.0,LA PAMPA,399.0
Conhelo,Eduardo Castex,42035020,5.0,LA PAMPA,86.0
Conhelo,Eduardo Castex,42035020,6.0,LA PAMPA,134.0
Conhelo,Eduardo Castex,42035020,8.0,LA PAMPA,35.0
Conhelo,Eduardo Castex,42035020,10.0,LA PAMPA,775.0
Conhelo,Eduardo Castex,42035020,15.0,LA PAMPA,151.0
Conhelo,Eduardo Castex,42035020,20.0,LA PAMPA,41.0
Conhelo,Eduardo Castex,42035020,30.0,LA PAMPA,35.0
Conhelo,Eduardo Castex,42035020,50.0,LA PAMPA,24.0
Conhelo,Mauricio Mayer,42035030,0.512,LA PAMPA,1.0
Conhelo,Mauricio Mayer,42035030,6.0,LA PAMPA,30.0
Conhelo,Monte Nievas,42035040,0.512,LA PAMPA,1.0
Conhelo,Monte Nievas,42035040,3.0,LA PAMPA,45.0
Conhelo,Rucanelo,42035050,0.0,LA PAMPA,1.0
Conhelo,Rucanelo,42035050,3.0,LA PAMPA,26.0
Conhelo,Winifreda,42035060,0.0,LA PAMPA,2.0
Conhelo,Winifreda,42035060,4.0,LA PAMPA,385.0
Conhelo,Winifreda,42035060,5.0,LA PAMPA,310.0
Conhelo,Winifreda,42035060,10.0,LA PAMPA,385.0
Curacó,Gobernador Duval,42042010,0.512,LA PAMPA,1.0
Curacó,Gobernador Duval,42042010,4.0,LA PAMPA,65.0
Curacó,Gobernador Duval,42042010,6.0,LA PAMPA,38.0
Curacó,Puelches,42042020,0.512,LA PAMPA,1.0
Curacó,Puelches,42042020,4.0,LA PAMPA,26.0
Curacó,Puelches,42042020,6.0,LA PAMPA,50.0
Guatraché,Alpachiri,42070010,0.0,LA PAMPA,2.0
Guatraché,Alpachiri,42070010,0.512,LA PAMPA,1.0
Guatraché,Alpachiri,42070010,50.0,LA PAMPA,639.0
Guatraché,General Manuel J. Campos,42070020,0.0,LA PAMPA,2.0
Guatraché,General Manuel J. Campos,42070020,0.512,LA PAMPA,1.0
Guatraché,Guatraché,42070030,0.0,LA PAMPA,2.0
Guatraché,Guatraché,42070030,0.512,LA PAMPA,1.0
Guatraché,Guatraché,42070030,4.0,LA PAMPA,239.0
Guatraché,Guatraché,42070030,50.0,LA PAMPA,277.0
Guatraché,Perú,42070040,10.0,LA PAMPA,20.0
Guatraché,Perú,42070040,15.0,LA PAMPA,22.0
Guatraché,Perú,42070040,20.0,LA PAMPA,11.0
Guatraché,Santa Teresa,42070050,0.0,LA PAMPA,2.0
Hucal,Abramo,42077010,0.0,LA PAMPA,1.0
Hucal,Abramo,42077010,3.0,LA PAMPA,43.0
Hucal,Abramo,42077010,6.0,LA PAMPA,17.0
Hucal,Abramo,42077010,10.0,LA PAMPA,9.0
Hucal,Bernasconi,42077020,0.0,LA PAMPA,1.0
Hucal,Bernasconi,42077020,0.512,LA PAMPA,1.0
Hucal,Bernasconi,42077020,3.0,LA PAMPA,341.0
Hucal,Bernasconi,42077020,6.0,LA PAMPA,208.0
Hucal,Bernasconi,42077020,10.0,LA PAMPA,155.0
Hucal,Bernasconi,42077020,12.0,LA PAMPA,1.0
Hucal,Bernasconi,42077020,20.0,LA PAMPA,15.0
Hucal,Bernasconi,42077020,50.0,LA PAMPA,1.0
Hucal,General San Martín (Est. Villa Alba),42077030,0.0,LA PAMPA,1.0
Hucal,General San Martín (Est. Villa Alba),42077030,3.0,LA PAMPA,690.0
Hucal,General San Martín (Est. Villa Alba),42077030,4.0,LA PAMPA,72.0
Hucal,General San Martín (Est. Villa Alba),42077030,5.0,LA PAMPA,62.0
Hucal,General San Martín (Est. Villa Alba),42077030,10.0,LA PAMPA,11.0
Hucal,Jacinto Arauz,42077050,0.0,LA PAMPA,5.0
Hucal,Jacinto Arauz,42077050,0.5,LA PAMPA,1.0
Hucal,Jacinto Arauz,42077050,0.512,LA PAMPA,1.0
Hucal,Jacinto Arauz,42077050,2.0,LA PAMPA,631.0
Hucal,Jacinto Arauz,42077050,3.0,LA PAMPA,52.0
Hucal,Jacinto Arauz,42077050,5.0,LA PAMPA,21.0
Lihuel Calel,Cuchillo Co,42084010,0.0,LA PAMPA,1.0
Lihuel Calel,Cuchillo Co,42084010,3.0,LA PAMPA,1.0
Limay Mahuida,La Reforma,42091010,0.512,LA PAMPA,1.0
Limay Mahuida,La Reforma,42091010,4.0,LA PAMPA,59.0
Limay Mahuida,La Reforma,42091010,6.0,LA PAMPA,8.0
Limay Mahuida,Limay Mahuida,42091020,1.0,LA PAMPA,1.0
Limay Mahuida,Limay Mahuida,42091020,4.0,LA PAMPA,17.0
Limay Mahuida,Limay Mahuida,42091020,6.0,LA PAMPA,6.0
Loventué,Carro Quemado,42098010,0.0,LA PAMPA,1.0
Loventué,Carro Quemado,42098010,0.512,LA PAMPA,1.0
Loventué,Carro Quemado,42098010,3.0,LA PAMPA,20.0
Loventué,Carro Quemado,42098010,6.0,LA PAMPA,30.0
Loventué,Loventué,42098020,0.0,LA PAMPA,1.0
Loventué,Luan Toro,42098030,0.512,LA PAMPA,1.0
Loventué,Luan Toro,42098030,3.0,LA PAMPA,21.0
Loventué,Luan Toro,42098030,6.0,LA PAMPA,46.0
Loventué,Telén,42098040,0.0,LA PAMPA,1.0
Loventué,Telén,42098040,0.512,LA PAMPA,1.0
Loventué,Telén,42098040,3.0,LA PAMPA,50.0
Loventué,Telén,42098040,6.0,LA PAMPA,148.0
Loventué,Victorica,42098050,0.0,LA PAMPA,2.0
Loventué,Victorica,42098050,0.512,LA PAMPA,1.0
Loventué,Victorica,42098050,3.0,LA PAMPA,192.0
Loventué,Victorica,42098050,6.0,LA PAMPA,290.0
Maracó,Agustoni,42105010,3.0,LA PAMPA,29.0
Maracó,Dorila,42105020,0.0,LA PAMPA,1.0
Maracó,Dorila,42105020,5.0,LA PAMPA,53.0
Maracó,General Pico,42105030,0.0,LA PAMPA,12.0
Maracó,General Pico,42105030,0.5,LA PAMPA,2.0
Maracó,General Pico,42105030,0.512,LA PAMPA,1.0
Maracó,General Pico,42105030,0.75,LA PAMPA,38.0
Maracó,General Pico,42105030,1.0,LA PAMPA,1.0
Maracó,General Pico,42105030,3.0,LA PAMPA,1.0
Maracó,General Pico,42105030,3.5,LA PAMPA,1297.0
Maracó,General Pico,42105030,6.0,LA PAMPA,5315.0
Maracó,General Pico,42105030,8.0,LA PAMPA,841.0
Maracó,General Pico,42105030,10.0,LA PAMPA,5851.0
Maracó,General Pico,42105030,15.0,LA PAMPA,376.0
Maracó,General Pico,42105030,20.0,LA PAMPA,3489.0
Maracó,General Pico,42105030,30.0,LA PAMPA,3.0
Maracó,General Pico,42105030,40.0,LA PAMPA,2601.0
Maracó,General Pico,42105030,60.0,LA PAMPA,2098.0
Maracó,General Pico,42105030,120.0,LA PAMPA,1536.0
Maracó,Speluzzi,42105040,0.0,LA PAMPA,1.0
Maracó,Speluzzi,42105040,5.0,LA PAMPA,41.0
OTROS,OTROS,Sin Datos,3.5,LA PAMPA,1.0
Puelén,25 de Mayo,42112020,0.0,LA PAMPA,18.0
Puelén,25 de Mayo,42112020,2.0,LA PAMPA,482.0
Puelén,25 de Mayo,42112020,3.0,LA PAMPA,264.0
Puelén,25 de Mayo,42112020,5.0,LA PAMPA,151.0
Puelén,25 de Mayo,42112020,7.0,LA PAMPA,110.0
Puelén,25 de Mayo,42112020,10.0,LA PAMPA,1216.0
Puelén,Casa De Piedra,42112005,0.0,LA PAMPA,2.0
Puelén,Casa De Piedra,42112005,4.0,LA PAMPA,48.0
Puelén,Casa De Piedra,42112005,6.0,LA PAMPA,25.0
Puelén,Casa De Piedra,42112005,10.0,LA PAMPA,2.0
Puelén,Puelén,42112010,0.512,LA PAMPA,1.0
Puelén,Puelén,42112010,6.0,LA PAMPA,61.0
Puelén,Puelén,42112010,15.0,LA PAMPA,68.0
Quemú Quemú,Colonia Barón,42119010,0.512,LA PAMPA,1.0
Quemú Quemú,Colonia Barón,42119010,3.0,LA PAMPA,50.0
Quemú Quemú,Colonia Barón,42119010,4.0,LA PAMPA,22.0
Quemú Quemú,Colonia Barón,42119010,6.0,LA PAMPA,559.0
Quemú Quemú,Colonia Barón,42119010,10.0,LA PAMPA,5.0
Quemú Quemú,Miguel Cané,42119030,0.0,LA PAMPA,106.0
